"","AREA_HUC12","LAND_PCT_HUC12","WATER_PCT_HUC12","RIPARIAN_ZONE_PCT_HUC12","HYDROCONNECTED_ZONE_PCT_HUC12","HYDROACTIVE_ZONE_PCT_HUC12","FLOW_ACCUMULATION_MEAN_HUC12","STREAMLENGTH_NHD_MEDRES_HUC12","WATERBODYAREA_NHD_MEDRES_HUC12","SLOPE_MEAN_HUC12","Average.Annual.Temperature","ATEMP_SUMMER_HIST_HUC12","Average.Annual.Precipitation","PRECIP_SUMMER_HIST_HUC12","Average.Annual.Surface.Runoff","RUNOFF_SPRING_HIST_HUC12","SNOW_EQ_MARCH_HIST_HUC12","Average.Annual.Evaporative.Deficit","FOREST_PCT_HUC12","FOREST_DECIDUOUS_PCT_HUC12","FOREST_EVERGRN_PCT_HUC12","Pct.Mixed.Forest","WETLANDS_PCT_HUC12","WETLANDS_CHG_PCT_HUC12","WETLANDS_HERB_PCT_HUC12","WETLANDS_WOODY_PCT_HUC12","WOODY_VEG_PCT_HUC12","SHRUB_PCT_HUC12","GRASSLAND_PCT_HUC12","OPENWATER_PCT_HUC12","BARREN_PCT_HUC12","IMP_COV_STREAMLGTH_05PCT_HUC12","IMP_COV_LAKESHORE_05PCT_HUC12","IMP_COV_ALLWATERS_05PCT_HUC12","CANOPYCOVER_PCT_MEDIAN_HUC12","SOILSTABILITY_HUC12","URBAN_PCT_HUC12","AG_PCT_HUC12","CROP_PCT_HUC12","PASTURE_PCT_HUC12","ROADS_ALL_DENSITY_HUC12","TRAFFIC_DENSITY_HUC12","IMP_COV_PCT_HUC12","N_MANURE_APP_HUC12","N_SYNTH_FERT_APP_HUC12","P_MANURE_APP_HUC12","P_SYNTH_FERT_APP_HUC12","P_AG_BALANCE_HUC12","N_DEP_TOTAL_HUC12","N_OX_WETDEP_HUC12","N_OX_DRYDEP_HUC12","N_OX_TOTALDEP_HUC12","N_RED_WETDEP_HUC12","N_RED_DRYDEP_HUC12","N_RED_TOTALDEP_HUC12","SLF_WETDEP_HUC12","SLF_DRYDEP_HUC12","SLF_TOTALDEP_HUC12","TILE_DRAINAGE_PCT_HUC12","Suspended.Solid.Yield","SOIL_ERODIBILITY_HUC12","SOIL_RUNOFF_HIGH_PCT_HUC12","SOIL_RUNOFF_LOW_PCT_HUC12","Eutrophic","Lat","Long","Eutrophic_num","index"
"42",48258900,76.01,23.99,61.25,32.08,64.47,454.5270081,24.83,3.38,3.5981801,11.94,16.81,1318.09,856.13,792.88,330.23,83.6,23.5,67.9,7.93,19.03,40.94,19.27,1.15,2.89,16.39,86.61,2.32,1.7,4.28,0.14,91.49,95.25,93.84,78,0.68,3.67,0.72,0,0.35,1.39,1760,0.677,0,0.902631402,0.000540161,0.051639569,-0.033210304,4.85949115,1.378060347,2.107564601,3.485624948,1.048800777,0.325065681,1.373866202,2.049576766,2.597155982,4.646732748,0,10.6,0.32,48.03,14.94,"No",2762052.003,2239546.649,0,1
"43",144213300,85,15,36.78,28.35,44.95,2456.590088,78.07,6.23,4.0732899,13.23,18.78,1242.66,859.3,693.73,274.02,23.83,40.92,70.25,7.58,27.82,34.85,9.85,0.02,0.47,9.37,82.59,2.97,1.24,4.45,0.26,87.12,70.27,83.31,78,0.77,7.35,3.63,0,3.61,2.16,5855,1.817,0.095389955,2.148941994,0.021386979,0.097555028,-0.095102739,5.227677492,1.540973437,2.001354591,3.542328218,1.31670317,0.368646181,1.685349273,2.172005691,1.212368664,3.384374355,0,31.1,0.23,17.86,28.41,"No",2609608.452,2006755.169,0,4
"44",48253500,92.73,7.27,23.67,14.39,28.21,217.6620026,22.72,1.16,8.65518,13.02,18.61,1282.01,890.31,737.87,288.68,33.79,29.66,83.75,28.73,15.47,39.55,3.54,0.11,0.43,3.12,89.83,2.96,1.17,2.62,0.08,81.95,77.55,80.06,82,0.76,4.93,0.95,0,0.95,1.96,2419,0.895,0.012981442,0.259628832,0.010397319,0.024260386,-0.03025639,5.483759067,1.81513955,1.848677569,3.663816118,1.553700109,0.26624284,1.819942948,2.497430906,1.009614909,3.507045815,0,13.2,0.24,21.51,15.86,"No",2579104.155,1972562.362,0,2
"45",66096900,63.28,36.72,57.54,53.17,66.35,4099.229981,23.57,18.77,3.18922,13.57,19.15,1242.83,862.62,685.22,266.23,18.76,37.16,50.13,12.1,16.56,21.47,10.81,-0.1,0.54,10.27,61.61,1.22,0.68,25.15,0.82,83.5,63.19,69.88,67,0.77,10.3,0.89,0,0.89,3.52,4755,3.049,0.01542735,0.30854699,0.012494158,0.028276747,-0.036358231,5.55698461,1.781462023,1.993176691,3.774637714,1.48189985,0.300447046,1.782346896,2.38080718,1.089042229,3.469849408,0,8.3,0.23,7.75,35.48,"No",2571546.574,1972061.144,0,2
"46",93961800,86.69,13.31,36.4,19.72,40.12,4121.560059,75.94,1.83,7.0559101,13.31,18.89,1270.76,880.48,725.35,292.71,32.91,39.64,71.38,19.72,13.48,38.18,10.18,0.28,0.55,9.63,84.36,3.35,1.2,1.79,0.3,86.15,83.03,85.4,80,0.77,8.48,3.32,0,3.07,2.25,4012,1.949,0.220551327,2.669891357,0.058247878,0.080666784,-0.131164286,5.340489517,1.617963702,2.044517479,3.662481207,1.370893037,0.307114887,1.67800808,2.297941971,1.146822197,3.444763607,0,63.1,0.23,26.46,39.01,"Yes",2578278.123,1991377.485,1,4
"47",147563100,80.8,19.2,50.84,31.36,56.65,16207.2998,137.48,3.16,3.93945,13.49,19.02,1260.57,873.36,715.08,291.29,32.87,44.84,67.42,11.88,20.84,34.7,14.44,0.03,0.4,14.04,84.68,3.21,2.1,3.18,0.27,91.97,84.5,91.06,78,0.78,6.95,2.42,0,2.17,2.09,4678,1.585,0.082764596,1.948969007,0.018737573,0.083045212,-0.116179093,5.498157002,1.584898222,2.183075337,3.76797346,1.385443596,0.344739847,1.730182674,2.299362211,1.29291773,3.592279532,0,92.1,0.22,10.18,66.35,"No",2579985.522,2005081.824,0,2
"48",154355400,81.62,18.38,51.59,36.83,60.36,2319.139893,130.21,3.51,2.5443399,14.61,20.15,1275.17,883.01,692.14,263.23,5.28,48.51,56.6,6.73,17.51,32.36,15.9,-0.07,0.83,15.06,73.61,1.95,1.52,1.1,0.61,82.43,83.39,82.6,75,0.76,18.26,4.06,0,4.04,3.15,8270,5.673,0.335451812,3.002897739,0.072028306,0.112070574,-0.234465434,6.187721392,1.66388941,2.621938008,4.285827184,1.457405945,0.444488263,1.901894187,2.509164254,1.982870813,4.492034876,0,44.1,0.24,20.16,44.46,"No",2527011.029,1998812.676,0,3
"49",83995200,82.06,17.94,55.42,27.79,58.97,270.875,49.36,2.59,3.2810199,15.13,20.45,1188.33,827.13,595.2,221.27,0.62,62.29,58.04,10.83,14.99,32.23,16.13,0.19,1.42,14.7,75.28,2.53,1.96,0.9,0.49,84.97,90.43,85.84,74,0.74,14.54,5.41,0,5.25,3.08,4974,4.036,0.334079802,1.447679162,0.041456067,0.170128975,-0.230057948,7.333397817,1.752975665,3.441383215,5.194358469,1.57490918,0.564129756,2.139038936,2.613537846,3.256632056,5.870169901,0,18.6,0.26,1.33,13.84,"No",2477930.48,1989429.587,0,2
"50",158481900,49.2,50.8,62.81,54.53,65.04,1539.819946,27.12,75.59,4.1798401,13.48,19.11,1202.04,843.91,635.14,240.19,11.33,41.25,40.44,7.62,8.6,24.22,2.13,0.03,0.09,2.04,43.09,0.61,0.23,48.27,0.09,83.42,58.16,64.21,0,0.74,7.72,0.51,0,0.51,2.06,4042,1.473,0.016031483,0.118160494,0.005685526,0.012329332,-0.021317945,5.267861556,1.656118676,1.910528291,3.566647378,1.336219204,0.364994692,1.701213742,2.281160983,1.727930564,4.009091113,0,5.3,0.26,10.75,4.9,"No",2542845.944,1964279.689,0,4
"51",138573900,79.16,20.84,42.68,29.72,47.79,2593.659912,60.99,19.14,4.62884,13.65,19.3,1183.24,834.82,605.76,224.21,8.11,39.23,59.76,17.44,7.19,35.13,5.95,0.1,0.64,5.32,67.46,2.39,0.71,13.77,0.22,84.49,58.96,71.99,74,0.73,13.95,3.25,0,3.25,3.63,8887,3.821,0.1722662,0.559865177,0.035662781,0.076818364,-0.182088299,6.31706017,1.800630428,2.505949474,4.306579843,1.565827969,0.444652179,2.010480234,2.496644182,1.904946562,4.401590658,0.1,15.8,0.27,5.41,11.57,"No",2536773.855,1947117.478,0,4
"52",109048500,83,17,49.27,25.05,52.66,275.7550049,50.54,6.09,4.5482402,13.62,19.02,1265.55,883.28,687.51,248.19,7.19,31.07,63.27,13.31,15.6,34.37,11.84,0.6,1.68,10.16,76.76,3.33,1.12,4.44,0.73,80.7,85.31,83.3,78,0.74,11.58,3.69,0,3.69,3.47,6100,2.91,1.56195271,0.921074569,0.352747854,0.111730227,0.12758805,7.720221852,1.931610776,3.521406938,5.453017714,1.750458719,0.516745454,2.267204427,2.649292312,2.259454354,4.908747058,0,17,0.26,4.07,25.1,"No",2446380.533,1928735.014,0,4
"53",78570000,82.48,17.52,42.36,23.37,44.93,636.8220215,41.88,7.01,5.96457,13.41,18.84,1293.15,905.12,703.14,255,5.73,29.76,71.74,23.28,10.51,37.94,8.83,0.34,1.08,7.75,81.38,1.89,1.34,7.73,0.13,84.88,85.71,85.33,83,0.73,6.57,1.78,0,1.78,2.32,7949,1.214,0.311225653,0.385486841,0.072196738,0.047323531,-0.009863199,7.544346042,1.915804286,3.34364191,5.259446196,1.809323041,0.475576824,2.284899865,2.672615353,2.207634385,4.880249007,0,26.9,0.27,10.35,11.18,"No",2460341.78,1923600.805,0,5
"54",48456900,84.7,15.3,42.81,22.14,46.25,1575.280029,46.54,2.32,5.5099201,13.69,19.14,1277.09,890.43,689.16,251.79,5.45,35.85,73.35,18.68,19.08,35.59,8.26,0.7,0.74,7.53,84.25,3.37,1.25,4.87,0.16,92.66,92.91,92.73,83,0.74,5.82,2.91,0,2.91,2.14,3546,1.062,0,0.457848102,0.0129179,0.074013859,-0.098316254,7.333434773,1.88233399,3.215677246,5.098011236,1.76259288,0.472830277,2.235423157,2.68005543,2.268580775,4.948635585,0,18.1,0.26,8.68,17.37,"No",2467109.696,1927228.244,0,2
"55",74509200,84.33,15.67,49.7,18.54,50.62,288.8399963,96.28,3.97,6.7573199,12.89,18.32,1365.61,959.82,771.88,275.74,7.12,24.15,78.13,31.7,8.09,38.34,8.16,0.88,1.37,6.79,87.5,2.58,0.32,4.34,0.01,90.49,76.57,86.69,84,0.73,5.88,0.57,0,0.57,2.05,1043,0.679,0.235541388,0.198470786,0.055966714,0.020969484,0.023730476,7.417862209,1.823591367,3.506541944,5.330133312,1.604105461,0.483623092,2.087728897,2.452922692,2.214363558,4.667286158,0,14.7,0.27,9.58,8.62,"No",2480507.977,1914261.114,0,2
"56",87123600,86.56,13.44,44.03,17.6,45.42,361.7579956,103.69,2.1,7.2559099,13.44,18.93,1304.66,910.28,716.16,260.44,6.6,31.9,78.25,18.21,15.47,44.57,8.15,0.14,0.86,7.29,89.65,4.11,0.46,2.33,0.04,91.73,89.79,91.46,83,0.73,4.18,2.48,0,2.3,1.49,3920,0.524,0.2288955,0.544182062,0.072060052,0.068663106,-0.028298149,6.868977741,1.739943903,3.140936288,4.88088094,1.547176877,0.440919697,1.988096801,2.520703813,2.392327474,4.913030513,0,26,0.27,10.43,13.97,"No",2486826.03,1920751.212,0,4
"57",130155300,88.59,11.41,34.29,18.95,38.14,1119.219971,91.06,8.45,7.9176302,13.45,19,1234.85,863.23,659.14,238.18,9.32,33.08,80.6,28.52,15.98,36.1,8.53,0.1,0.38,8.15,91.27,2.52,1.2,1.19,0.19,90.01,91.86,90.53,82,0.74,3.97,1.8,0,1.77,1.28,3305,0.836,0.20456101,0.636412024,0.044816668,0.068820363,-0.048871709,6.223903143,1.737158897,2.483526691,4.22068593,1.606252728,0.396964192,2.00321761,2.545395346,1.622254484,4.167649829,0,27.9,0.26,11.07,22,"Yes",2516196.439,1928985.449,1,5
"58",118199700,86.02,13.98,49.19,24.68,53.96,1358.459961,98.94,2.94,4.11903,15.08,20.44,1284.75,882.3,668.34,251.19,2.54,47.23,50.64,23.12,6.32,21.2,10.04,0.15,0.56,9.48,60.83,0.72,1.59,2.31,0.95,64.06,78.07,67.75,76,0.73,28.3,5.46,0,5.37,4.9,11692,13.747,0.942672431,2.356681108,0.252535319,0.342415168,0.088978059,8.387310991,2.060506513,3.820364095,5.880870608,1.753857026,0.752584021,2.506440237,2.787807921,2.808174239,5.595982154,0,30.6,0.27,9.36,30.13,"No",2417945.794,1959502.382,0,4
"59",156032100,83.3,16.7,49.74,28.42,56.01,1233.699951,107.01,11.55,3.64222,15.4,20.8,1256.51,860.13,643.4,240.63,1.81,54.33,48.9,22.32,7.32,19.27,11.73,0.56,1.36,10.37,60.18,0.91,1.47,3.96,0.89,67.53,54.08,62.2,70,0.73,26.52,5.61,0,5.45,4.4,7158,11.7,0.787130356,3.181883812,0.220061155,0.372113696,0.058763473,8.192608159,2.070589568,3.485163281,5.555752849,1.836382915,0.800472873,2.63685485,2.858095533,2.844523772,5.702619305,0,22.7,0.27,13.52,29.09,"No",2426709.082,1964869.896,0,2
"60",108720000,84.18,15.82,45.07,37.44,58.55,1299.709961,67.07,6.9,2.5709801,15.83,21,1226.97,837.63,601.54,218.1,0.24,70.57,23.94,10.62,4.16,9.17,10.32,-0.36,0.76,9.55,33.82,0.32,0.52,4.53,0.27,39.43,54.93,46.29,50,0.74,58.06,2.03,0,1.93,8.54,17143,28.331,0,2.950910568,0.005245463,0.151156092,-0.033908565,9.554031942,2.126311099,4.562121996,6.688432405,1.79095387,1.074644978,2.865599537,3.046582393,4.342014123,7.388596257,0,25,0.26,4.87,51.83,"Yes",2405022.499,1992807.138,1,2
"61",118759500,76.39,23.61,58.56,37.88,65.53,1907.459961,79.24,9.37,2.8496799,15.77,20.99,1237.54,844.6,617.62,225.07,0.3,71.81,36.96,11.71,9.33,15.92,21.15,0.29,2.88,18.27,55.65,0.42,0.84,1.98,0.18,69.23,79.64,71.7,70,0.79,35.36,3.1,0,2.87,5.04,8931,12.184,0,5.50783205,0.009441447,0.272138325,-0.061032917,9.079302734,2.071918208,4.423765785,6.495683943,1.744922834,0.838695856,2.583618792,2.9305182,3.636970477,6.567487849,0,18.8,0.21,5.28,54.87,"Yes",2413215.354,1989159.539,1,3
"62",149842800,87.5,12.5,44.97,23.18,50.95,1353.900024,130.41,2.53,4.2783298,14.07,19.64,1133.94,797.37,564.64,210.68,4.71,52.19,65.11,16.17,9.82,39.12,10.01,0.24,0.76,9.25,77.26,2.9,1.68,0.47,2,80.71,92.2,82.02,79,0.75,14.26,3.58,0,3.56,2.44,11683,5.084,0.428615183,1.33346951,0.084637226,0.130065685,-0.092295257,6.680729841,1.828573795,2.739190739,4.567764315,1.639653827,0.473311419,2.112965539,2.888551463,2.921595537,5.810147004,0,29.9,0.25,3.25,33.31,"Yes",2509002.825,1958935.742,1,4
"63",183388500,85,15,43.01,21.71,45.81,446.3399963,104.92,10.6,5.9282398,13.38,18.94,1283.14,900.4,710.03,265.09,13.51,29.48,71.96,19.42,11.26,41.28,8.08,0.38,0.75,7.33,82.44,3.15,0.97,5.4,0.06,89.16,71.22,82,82,0.73,7.47,2.92,0,2.86,2.55,5353,1.099,0.15568915,0.50598973,0.030874414,0.066279441,-0.157639688,6.227187026,1.687969297,2.706833414,4.394802949,1.427997081,0.404387202,1.832384178,2.480977658,1.986294686,4.467272551,0,16.9,0.27,10.99,15.64,"No",2527389.958,1967886.862,0,5
"64",102838500,84.24,15.76,43.74,22.59,47,297.7900085,61.84,7.1,4.7828999,13.96,19.49,1214.28,852.58,634.09,235.74,6.14,41.65,67.19,13.76,12.27,41.16,7.38,0.3,0.63,6.75,77.11,3.17,1.65,6.94,0.2,83.59,70.97,78.19,80,0.72,8.76,4.71,0,4.62,2.27,8100,1.862,0.417398155,1.369010687,0.081716602,0.151963526,-0.134359821,6.474721218,1.709927619,2.860574391,4.570501905,1.47274253,0.43147723,1.904219313,2.589843719,2.15561413,4.745458098,0,18.7,0.28,9.67,6.88,"No",2506347.225,1975700.318,0,4
"65",80898300,82.05,17.95,52.44,30.18,59.16,458.4599915,60.92,2.44,3.42822,15.57,21,1235.16,853.1,628.88,231.45,1,60.51,42.65,14.87,14.87,12.91,14.12,0.46,1.67,12.45,55.77,0.68,1.11,2.63,0.36,59.27,70.62,63.75,67,0.76,33.94,4.52,0,4.33,6.04,12608,15.952,0,5.686306,0.012918045,0.342560878,-0.084789275,8.103820852,2.125692823,3.310303437,5.435996012,1.939796264,0.728028644,2.667824841,2.992930183,2.647907112,5.640837295,0,13.5,0.24,12.22,48.94,"No",2441245.409,1974028.252,0,2
"66",55484100,83.77,16.23,46.7,32.42,54.04,1515.550049,41.61,2.56,2.90381,15.53,20.93,1190.07,829.36,588.82,217.38,0.41,68.03,29.89,15.5,5,9.39,12.57,0,1.24,11.33,41.64,0.42,0.92,2.48,0.57,56.7,48.79,54.84,47,0.74,47.91,5.24,0,5.23,6.45,8769,21.287,0,2.963584185,0.017082889,0.206960957,-0.124521774,8.411383057,1.982079384,3.767713203,5.74979183,1.800817499,0.860772947,2.661591227,2.852266661,3.343078867,6.195345528,0,31.6,0.26,13.3,35.17,"Yes",2448570.032,1986216.963,1,5
"67",56293200,90.35,9.65,28.38,16.93,32.84,3934.72998,30.98,2.04,7.6642599,9.93,15.81,1148.34,843.01,652.4,254.61,112.19,5.6,80.45,27.58,12.84,40.02,5.46,0.08,0.37,5.09,88.73,3.19,0.56,3.01,0.24,83.16,47.95,76.79,75,0.72,5.5,1.59,0,1.59,2.68,1206,1.298,0.307955503,0.536356091,0.081997681,0.062305392,-0.096584868,7.668243993,2.202925132,1.816417566,4.019343156,2.69121906,0.957681686,3.648900853,3.227808366,1.411235008,4.639044254,0,121.9,0.28,13.72,4.98,"No",2699611.499,1913089.203,0,4
"68",43281900,92.47,7.53,24.49,18.57,32.09,460.1700134,28.47,0.64,5.9865999,9.86,15.75,1142.85,831.22,637.38,256.51,106.38,7.61,84.93,34.53,13.97,36.43,4.09,0,0.08,4,89.79,0.85,0.31,1.7,0.07,85.89,76.79,84.46,76,0.56,4.47,3.58,0,3.38,1.8,832,0.957,0.548980057,1.1542418,0.214645418,0.134649606,-0.142932335,8.401706787,2.189273984,1.959365458,4.148639495,2.683251517,1.569815635,4.253067293,3.166331704,1.596852396,4.763184444,0,31.7,0.44,77.1,5.1,"No",2689824.642,1898115.537,0,1
"69",155934900,88.17,11.83,31.93,20.47,37.34,387.8399963,74.88,8.67,5.6911001,10.57,16.43,1212.97,877.64,711.47,277.98,123.91,6.13,85.26,42.11,13.95,29.2,10.27,0.04,0.23,10.04,96.85,1.55,0.28,0.43,0.07,95.59,98.13,95.86,75,0.63,1.9,0.24,0,0.24,0.96,750,0.227,0.027473003,0.058178123,0.010158387,0.006294295,-0.006764468,7.18550351,2.021531175,2.242320655,4.263851843,2.176135968,0.745515244,2.921651195,2.697561907,1.567262506,4.264824435,0,24.6,0.37,61.26,6.55,"No",2665898.313,1890181.555,0,5
"70",128351700,82.91,17.09,37.32,25.53,42.09,944.0050049,63.45,17.68,5.9681101,10.49,16.43,1170.19,847.27,659.99,263.63,110.12,7.74,79.02,36.69,18.04,24.28,15.65,0.01,0.34,15.31,96.49,2.16,0.11,0.3,0.01,92.64,83.33,92.22,76,0.64,2.3,0.46,0,0.38,0.95,697,0.275,0.081296936,0.172158211,0.028792354,0.018084062,-0.019172822,7.167333011,2.051544076,2.098520012,4.150064089,2.26470524,0.752563314,3.01726849,2.804782699,1.509217105,4.314000094,0,42.5,0.36,71.29,3,"No",2671036.778,1895333.647,0,4
"71",137988000,86.77,13.23,27.81,19.53,32.33,458.1130066,49.2,6.15,7.89568,11.19,16.9,1232.68,884.18,730.6,281.14,104.92,6.44,84.08,51.33,8.45,24.3,10.01,0,0.05,9.96,94.98,0.93,0.51,2.44,0.01,96.53,76.68,92.25,79,0.59,1.94,0.07,0,0.07,1.09,0,0.132,0.005433081,0.011505349,0.000729863,0.000652634,-0.000859704,6.785895174,2.098422101,1.966744452,4.065166553,2.139422602,0.581306524,2.72072862,2.72165983,1.252740836,3.974400666,0,32.1,0.41,59.59,3.44,"No",2652826.216,1900998.897,0,1
"72",141199200,89.05,10.95,29.18,19.97,34.36,14583.7002,64.45,1.8,8.1134396,11.65,17.55,1093.31,795.44,574.69,230.08,66.34,12.84,76.49,39.6,9.49,27.4,7.6,0.04,0.61,6.99,84.99,1.5,0.63,2.33,0.1,95.12,97.74,95.65,78,0.67,3.15,8.19,2,5.91,1.29,1568,0.797,1.002135277,1.879200459,0.226486044,0.16910505,-0.257049403,6.517882137,1.995225081,1.893248116,3.888473165,2.04730912,0.582100269,2.629409044,2.603045578,1.230887047,3.833932609,0,59.4,0.33,35.49,10.44,"No",2657908.166,1908280.949,0,4
"73",132415200,90.18,9.82,27.11,22.07,34.71,11326.7998,63.53,2.1,5.8968,11.96,17.82,1068.22,780.69,543.14,215.59,46.6,15.49,78.01,30.42,11.38,36.21,7.13,0.01,0.46,6.66,85.95,1.27,0.41,1.76,0.01,86.32,63.84,85.2,75,0.69,4.15,7.26,3,4.45,1.33,1754,0.732,0.927749991,1.856424332,0.377509688,0.244745141,-0.281067153,6.568934601,2.120141234,1.699045049,3.819186283,2.250812342,0.498935976,2.749748349,2.801175359,1.055481198,3.856656557,0,64.9,0.31,60.35,5.49,"No",2634605.855,1909729.806,0,5
"74",54902700,92.49,7.51,22.41,14.91,27.66,258.7950134,14.38,0.88,7.6492701,10.6,16.34,1260.3,918.81,767.67,289.06,132.45,4.23,85.66,47.11,12.48,26.07,5.21,0.04,0.16,5.05,92.15,1.44,1.41,1.73,0,90.75,93.14,91.65,75,0.62,3.59,0.97,0,0.97,1.31,0,0.387,0.405127615,0.275052041,0.095184483,0.0466259,-0.006325128,7.545287255,2.099744763,2.287780764,4.387525424,2.287724658,0.870037174,3.157761729,2.757723459,1.608598464,4.36632182,0,23.5,0.38,28.53,0.54,"No",2654080.773,1882003.828,0,3
"75",111391200,91.85,8.15,28.07,15.73,32.99,547.5999756,55.04,0.62,6.4354601,11.17,17.07,1170.19,849.17,665.96,261.05,107.43,8.16,72.14,25.32,22.28,24.55,6.41,0.06,0.27,6.14,80.64,2.35,1.01,0.68,0.25,86.5,80.31,86.03,74,0.67,6.82,10.33,1,8.97,1.95,1290,1.428,2.774142027,1.886416554,0.656879695,0.318499604,-0.04365048,7.062390956,2.000919103,2.089932262,4.090850593,2.121867414,0.849673014,2.971539656,2.601177159,1.477146607,4.078323059,0,39.1,0.33,24.19,8.49,"Yes",2647005.17,1879978.095,1,2
"76",43524000,91.43,8.57,27.6,17.77,33.15,191.7380066,22.6,0.13,6.7989502,11.27,16.98,1183.62,851.75,676.25,264.81,83.1,7.4,88.13,49.44,13.39,25.3,7.07,0.18,0.24,6.83,96.95,2,0.28,0.19,0,97.59,100,97.79,73,0.63,1.94,0.39,0,0.39,1.14,219,0.212,0.069954507,0.148138955,0.005055708,0.0028597,-0.003366595,6.64276328,2.132641986,1.932181351,4.064823337,2.080547739,0.497392204,2.577939943,2.673330264,1.158212731,3.831542995,0,18.6,0.37,49.01,4.15,"No",2640861.059,1902019.642,0,5
"77",119647800,95.18,4.82,21.5,10.48,25.38,410.5339966,67.49,0.29,7.4634099,11.18,17.07,1146.6,830.17,638.64,255.52,95.56,10.99,75.79,34.53,12.31,28.95,3.07,0,0.26,2.81,81.39,2.79,1,0.17,0.02,83.53,100,84.12,76,0.7,7.74,9.42,1,8.88,2.16,2002,1.709,2.399166584,1.631794333,0.58715393,0.283798428,-0.039017115,7.099194683,2.008837214,2.123966793,4.132804286,2.116785353,0.849605492,2.966390807,2.660128645,1.496238345,4.1563674,0,35.1,0.3,32.4,2.63,"No",2637890.825,1872502.543,0,3
"78",136745100,95.37,4.63,21.77,10.62,25.79,2552.02002,70.59,0.34,8.1515198,11.9,17.86,1085.95,787.59,556.01,222.83,56.8,18.07,65.26,25.41,15.99,23.86,2.76,0.01,0.44,2.32,71.43,3.85,0.63,0.43,0.38,63.01,85.96,64.26,73,0.69,12.3,14.38,0,13.96,2.65,4708,4.081,3.820776701,2.59812808,0.883641244,0.422199208,-0.058719069,6.883100633,2.044394112,1.953990208,3.998384413,2.119278243,0.765438399,2.884716759,2.720733262,1.359096319,4.079829868,0,63.1,0.31,21.85,9.55,"No",2630196.832,1881801.712,0,4
"79",136971000,90.92,9.08,29.89,14.99,33.2,583.9810181,60.09,2.82,6.6059699,11.21,17.12,1195.46,864.23,682.76,263.91,94.85,10.12,75.49,29.13,20.07,26.29,6.1,0.09,0.44,5.66,83.56,2.41,1.11,1.82,0.11,85.56,67.06,79.99,75,0.71,5.71,7.25,0,7.18,1.71,3022,1.067,2.049162149,1.444142222,0.49189934,0.239222052,-0.05150384,6.99771403,2.071382975,2.143666805,4.215050118,2.078073571,0.704591112,2.782664355,2.772647786,1.474744226,4.247391969,0,48.1,0.29,28.9,1.25,"No",2617419.551,1872466.941,0,4
"80",86264100,95.82,4.18,19.61,9.3,23.17,5953.589844,44.8,0.24,9.3691101,12.35,18.36,1046,760.72,500.21,200.84,33.72,25.36,71.75,23.74,19.2,28.81,1.94,0.07,0.39,1.55,74.47,1.17,0.4,1.01,0.19,70.03,91.43,71.13,77,0.71,10.24,13.31,1,12.63,2.6,2887,3.048,3.249120951,2.209402323,0.774969096,0.372064008,-0.051497669,6.724266169,2.054784425,1.86458317,3.91936768,2.109539255,0.695359319,2.804898725,2.759449472,1.276635545,4.036084698,0,90.2,0.29,22.3,3.19,"Yes",2615383.501,1882901.498,1,2
"81",119462400,94.55,5.45,18.5,15.43,25.99,9268.759766,32.59,1.75,6.99263,11.98,17.85,1044.17,765.42,517.53,206.08,40.23,18.43,84.73,37.76,10.13,36.84,3.09,0.04,0.21,2.89,91.39,3.77,0.77,1.87,0.08,90.2,88.43,89.59,79,0.69,4.22,1.46,0,1.46,1.42,1350,0.771,0.177389711,0.340495408,0.048293662,0.032906037,-0.042083227,6.503914004,2.106783315,1.777561831,3.884345212,2.158846373,0.460722742,2.619569114,2.710313849,1.097596428,3.807910534,0,38.6,0.31,51.82,2.36,"No",2626644.917,1904798.48,0,4
"82",122022000,84.91,15.09,31.47,23.39,36.94,12212.7998,19.26,13.51,5.9228001,12.22,18.15,1022.62,750.76,488,194.21,31.01,22.7,75.79,27.73,11.87,36.19,3.87,0.24,0.61,3.26,80.97,1.92,0.9,10.78,0.03,89.52,93.28,92.37,78,0.69,4.59,2.13,0,2.12,1.49,3008,0.908,0.326021522,0.332158148,0.090154743,0.036959078,-0.013411633,6.46656598,2.129599348,1.700587077,3.830186932,2.166061885,0.470317669,2.636379554,2.738637914,1.073885029,3.812522944,0,10.2,0.31,35.89,6.35,"No",2618692.486,1900673.154,0,2
"83",119935800,93.24,6.76,22.22,13.92,26.83,403.6210022,42.63,2.43,7.6986098,11.8,17.77,1118.87,812.7,588.88,234.95,59.7,16.04,68.5,25.15,19.42,23.94,3.72,0.04,0.28,3.44,73.37,1.43,0.44,1.95,0.03,67.67,77.62,70.27,77,0.71,7.06,16.87,1,16.3,2.33,1050,1.265,4.540304184,3.087406874,1.073389186,0.515798642,-0.071328058,6.563508753,1.975807593,2.00164657,3.977454815,1.917697193,0.668357397,2.586053938,2.658212091,1.333235452,3.991447543,0,37.5,0.29,28.33,0.51,"No",2606273.688,1876860.18,0,3
